conversation_id,created_at,edit_controls,edit_history_tweet_ids,entities,id,lang,media,public_metrics,reply_settings,text,user,referenced_tweets,in_reply_to_user_id,context_annotations,place,text_raw,text_translated,softmax,predicted_label,tokens,locations,swedish_locations
1428071800412549129,2021-08-18T19:10:24.000Z,"{'editable_until': '2021-08-18 19:40:24+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428071800412549129'],"{'mentions': [{'end': 114, 'id': '372142346', 'start': 103, 'username': 'svtnyheter'}], 'urls': [{'display_url': 'svt.se/nyheter/lokalt…', 'end': 98, 'expanded_url': 'https://www.svt.se/nyheter/lokalt/gavleborg/stora-oversvamningar-allmanheten-varnas', 'start': 75, 'status': 200, 'unwound_url': 'https://www.svt.se/nyheter/lokalt/gavleborg/stora-oversvamningar-allmanheten-varnas', 'url': 'https://t.co/5TyJe8AfKn'}]}",1428071800412549129,sv,,"{'impression_count': 0, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,heavy downpours major floods gävle start school postponed,"{'created_at': '2014-08-07T21:01:35.000Z', 'description': 'Chief Meteorologist, but still in my teenage forecaster years due to 17 years work experience.  Expresses only my own views.', 'id': '2715371389', 'location': 'Himmelev', 'name': 'Jesper Eriksen', 'profile_image_url': 'https://pbs.twimg.com/profile_images/507643947242377216/_RWIRfhX_normal.jpeg', 'protected': False, 'username': 'Vejrkonsulenten', 'verified': False}",,,,,Kraftiga skyfall och stora översvämningar i Gävle – skolstarten uppskjuten https://t.co/5TyJe8AfKn via @svtnyheter,Heavy downpours and major floods in Gävle - the start of school postponed https://t.co/5TyJe8AfKn via @svtnyheter,0.9444827,1,"[{'entity': 'LOC', 'score': 0.9994418, 'index': 9, 'word': 'Gävle', 'start': 44, 'end': 49}]","{'Gävle': {'ner_score': 0.9994418, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}","{'Gävle': {'ner_score': 0.9994418, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}"
1428071928481341440,2021-08-18T19:10:54.000Z,"{'editable_until': '2021-08-18 19:40:54+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428071928481341440'],,1428071928481341440,sv,,"{'impression_count': 0, 'like_count': 340, 'quote_count': 6, 'reply_count': 14, 'retweet_count': 34}",everyone,current deny try deceive people floods sign end earth disgusting,"{'created_at': '2010-01-21T22:45:24.000Z', 'description': 'Free journalist at Ingrid & Maria at:\nhttps://t.co/v5dMiATgkU', 'entities': {'description': {'urls': [{'display_url': 'ingridochmaria.se', 'end': 61, 'expanded_url': 'http://ingridochmaria.se', 'start': 38, 'url': 'https://t.co/v5dMiATgkU'}]}, 'url': {'urls': [{'display_url': 'ingridochmaria.se', 'end': 23, 'expanded_url': 'https://www.ingridochmaria.se', 'start': 0, 'url': 'https://t.co/1xON17AKD1'}]}}, 'id': '107231140', 'location': 'Helsingborg, Sverige', 'name': 'Ingrid Carlqvist', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1308345504905023490/48SFtpln_normal.jpg', 'protected': False, 'url': 'https://t.co/1xON17AKD1', 'username': 'ingridcarlqvist', 'verified': False}",,,,,Aktuellt förnekar sig inte - nu försöker de lura i människor att några översvämningar är ett tecken på jordens undergång. Vidrigt.,Current does not deny itself - now they try to deceive people that some floods are a sign of the end of the earth. Disgusting.,0.9367096,1,"[{'entity': 'WRK', 'score': 0.99079037, 'index': 1, 'word': 'Aktuellt', 'start': 0, 'end': 8}]",{},{}
1428011133873659904,2021-08-18T19:12:26.000Z,"{'editable_until': '2021-08-18 19:42:26+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428072312004296705'],"{'mentions': [{'end': 11, 'id': '976529440527306753', 'start': 0, 'username': 'TolnaiReka'}]}",1428072312004296705,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,time floods sweden 🤷,"{'created_at': '2012-09-01T13:29:57.000Z', 'description': 'F.d politiskt aktiv för ett parti. 🇸🇪\nUttrycker mina åsikter. 👊\nUppskattar ärlighet. 😃\n#gjutjärnshögern #kärnkraft #aktieutdelning', 'entities': {'description': {'hashtags': [{'end': 103, 'start': 87, 'tag': 'gjutjärnshögern'}, {'end': 114, 'start': 104, 'tag': 'kärnkraft'}, {'end': 130, 'start': 115, 'tag': 'aktieutdelning'}]}}, 'id': '796085298', 'location': 'Kristianstad', 'name': 'Jens Andersson', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1037631138469228544/yc_geBxY_normal.jpg', 'protected': False, 'username': 'JensAndersso', 'verified': False}","[{'id': '1428011133873659904', 'type': 'replied_to'}]",9.765294405273068e+17,,,@TolnaiReka Första gången med översvämningar i Sverige 🤷,@TolnaiReka First time with floods in Sweden 🤷,0.94642705,1,"[{'entity': 'LOC', 'score': 0.99933213, 'index': 6, 'word': 'Sverige', 'start': 37, 'end': 44}]","{'Sverige': {'ner_score': 0.99933213, 'swedish_loc_info': {'place_id': 297450050, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52822, 'boundingbox': ['55.1370957', '69.0599735', '10.5935025', '24.1776819'], 'lat': '59.6749712', 'lon': '14.5208584', 'display_name': 'Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.8416324543382404, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'flag': 'http://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'sqkm': '450295', 'timezone': 'Europe/Stockholm', 'wikidata': 'Q34', 'wikipedia': 'sv:Sverige', 'population': '9276509', 'capital_city': 'Stockholm', 'linked_place': 'country', 'ISO3166-1:alpha2': 'SE', 'ISO3166-1:alpha3': 'SWE', 'default_language': 'sv', 'ISO3166-1:numeric': '752', 'country_code_fips': 'SW'}}}}","{'Sverige': {'ner_score': 0.99933213, 'swedish_loc_info': {'place_id': 297450050, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52822, 'boundingbox': ['55.1370957', '69.0599735', '10.5935025', '24.1776819'], 'lat': '59.6749712', 'lon': '14.5208584', 'display_name': 'Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.8416324543382404, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'flag': 'http://upload.wikimedia.org/wikipedia/commons/4/4c/Flag_of_Sweden.svg', 'sqkm': '450295', 'timezone': 'Europe/Stockholm', 'wikidata': 'Q34', 'wikipedia': 'sv:Sverige', 'population': '9276509', 'capital_city': 'Stockholm', 'linked_place': 'country', 'ISO3166-1:alpha2': 'SE', 'ISO3166-1:alpha3': 'SWE', 'default_language': 'sv', 'ISO3166-1:numeric': '752', 'country_code_fips': 'SW'}}}}"
1428072443403456519,2021-08-18T19:12:57.000Z,"{'editable_until': '2021-08-18 19:42:57+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428072443403456519'],"{'urls': [{'display_url': 'pic.twitter.com/bLJteF1eXN', 'end': 54, 'expanded_url': 'https://twitter.com/Oxocarbenium/status/1428072443403456519/photo/1', 'media_key': '3_1428072440559808514', 'start': 31, 'url': 'https://t.co/bLJteF1eXN'}]}",1428072443403456519,sv,"{'3_1428072440559808514': {'media_key': '3_1428072440559808514', 'type': 'photo'}}","{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",everyone,flooding falun today ,"{'created_at': '2013-03-18T19:33:40.000Z', 'description': 'Wiggen, Bella Ciao, Boeves.', 'id': '1278554394', 'name': 'Knorrsorkens raff-raff', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1248375408208146433/2iVIaQrm_normal.jpg', 'protected': False, 'username': 'Oxocarbenium', 'verified': False}",,,,,Översvämningar i Falun idag. 🙄 https://t.co/bLJteF1eXN,Flooding in Falun today. 🙄 https://t.co/bLJteF1eXN,0.94663393,1,"[{'entity': 'LOC', 'score': 0.9990258, 'index': 5, 'word': 'Falun', 'start': 17, 'end': 22}, {'entity': 'TME', 'score': 0.99969256, 'index': 6, 'word': 'idag', 'start': 23, 'end': 27}]","{'Falun': {'ner_score': 0.9990258, 'swedish_loc_info': {'place_id': 3996005, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 510542745, 'boundingbox': ['60.4470068', '60.7670068', '15.4723059', '15.7923059'], 'lat': '60.6070068', 'lon': '15.6323059', 'display_name': 'Falun, Falu kommun, Dalarna County, 791 30, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.6709353539964441, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '4', 'website': 'https://www.falun.se/', 'wikidata': 'Q26509', 'wikipedia': 'sv:Falun', 'population': '36447', 'ref:se:scb': '6504', 'ref:se:pts:postort': 'FALUN'}}}}","{'Falun': {'ner_score': 0.9990258, 'swedish_loc_info': {'place_id': 3996005, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 510542745, 'boundingbox': ['60.4470068', '60.7670068', '15.4723059', '15.7923059'], 'lat': '60.6070068', 'lon': '15.6323059', 'display_name': 'Falun, Falu kommun, Dalarna County, 791 30, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.6709353539964441, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '4', 'website': 'https://www.falun.se/', 'wikidata': 'Q26509', 'wikipedia': 'sv:Falun', 'population': '36447', 'ref:se:scb': '6504', 'ref:se:pts:postort': 'FALUN'}}}}"
1428011133873659904,2021-08-18T19:13:25.000Z,"{'editable_until': '2021-08-18 19:43:25+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428072562064596992'],"{'mentions': [{'end': 11, 'id': '976529440527306753', 'start': 0, 'username': 'TolnaiReka'}]}",1428072562064596992,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",everyone,gävle floods summer far remember,"{'created_at': '2009-12-06T11:09:50.000Z', 'description': 'Make Sweden Great Again.', 'id': '94980122', 'location': 'Sweden', 'name': 'Christer Carlsson', 'profile_image_url': 'https://pbs.twimg.com/profile_images/561428273/CC_o_Jaded3_normal.jpg', 'protected': False, 'username': 'Flashen4612', 'verified': False}","[{'id': '1428011133873659904', 'type': 'replied_to'}]",9.765294405273068e+17,,,@TolnaiReka I Gävle har vi översvämningar varje sommar så långt jag kan minnas! Jag är 75.,@TolnaiReka In Gävle we have floods every summer as far as I can remember! I am 75.,0.9416543,1,"[{'entity': 'LOC', 'score': 0.99936455, 'index': 2, 'word': 'Gävle', 'start': 4, 'end': 9}, {'entity': 'TME', 'score': 0.999617, 'index': 6, 'word': 'varje', 'start': 32, 'end': 37}, {'entity': 'TME', 'score': 0.99959916, 'index': 7, 'word': 'sommar', 'start': 38, 'end': 44}]","{'Gävle': {'ner_score': 0.99936455, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}","{'Gävle': {'ner_score': 0.99936455, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}"
1428011133873659904,2021-08-18T19:14:56.000Z,"{'editable_until': '2021-08-18 19:44:56+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428072941888102408'],"{'mentions': [{'end': 11, 'id': '976529440527306753', 'start': 0, 'username': 'TolnaiReka'}]}",1428072941888102408,sv,,"{'impression_count': 0, 'like_count': 13, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,getting wet ground rains new undersized stormwater systems new oh god ,"{'created_at': '2017-12-05T09:55:54.000Z', 'description': 'Jourhavande motmänniska', 'id': '937983864257089536', 'location': 'Piteå', 'name': 'Hårdrock', 'pinned_tweet_id': '1216737778664341504', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1613503694745509888/scsBk_I9_normal.jpg', 'protected': False, 'username': 'Snyggve78', 'verified': False}","[{'id': '1428011133873659904', 'type': 'replied_to'}]",9.765294405273068e+17,,,@TolnaiReka Att det blir blött på marken när det regnar är inte något nytt. Underdimensionerade dagvattensystem är inte heller något nytt. Herregud. 🙄,@TolnaiReka Getting wet on the ground when it rains is nothing new. Undersized stormwater systems are also nothing new. Oh my God. 🙄,0.7720561,1,[],{},{}
1427888902946365440,2021-08-18T19:18:10.000Z,"{'editable_until': '2021-08-18 19:48:10+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428073754337366016'],"{'mentions': [{'end': 10, 'id': '348479897', 'start': 0, 'username': 'Jocke_And'}]}",1428073754337366016,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,right reason flood,"{'created_at': '2013-02-17T19:48:21.000Z', 'description': '', 'id': '1190946240', 'name': 'Peter Nilsson', 'profile_image_url': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'protected': False, 'username': 'petnilsson', 'verified': False}","[{'id': '1427888902946365440', 'type': 'replied_to'}]",348479897.0,,,@Jocke_And Rätt anledning nu översvämning,@Jocke_And Right reason now flood,0.93660426,1,[],{},{}
1428074271197302788,2021-08-18T19:20:13.000Z,"{'editable_until': '2021-08-18 19:50:13+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428074271197302788'],,1428074271197302788,sv,,"{'impression_count': 0, 'like_count': 1, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,gävles flooding common occurrence rains västerhaninge station 🥲,"{'created_at': '2015-01-28T16:49:08.000Z', 'description': 'DIF Haninge', 'id': '3003454707', 'name': 'Erik Längquist', 'pinned_tweet_id': '1192871585755127808', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1576295878670811139/MzTv9xTe_normal.jpg', 'protected': False, 'username': 'televinkern', 'verified': False}",,,,,Gävles översvämning är en vardag när det regnar vid Västerhaninge station 🥲,Gävle's flooding is a common occurrence when it rains at Västerhaninge station 🥲,0.9478212,1,"[{'entity': 'LOC', 'score': 0.99942684, 'index': 1, 'word': 'Gävles', 'start': 0, 'end': 5}, {'entity': 'LOC', 'score': 0.9987431, 'index': 12, 'word': 'Västerhaninge', 'start': 52, 'end': 65}, {'entity': 'LOC', 'score': 0.9984938, 'index': 13, 'word': 'station', 'start': 66, 'end': 73}]","{'Gävles': {'ner_score': 0.99942684, 'swedish_loc_info': {}}, 'Västerhaninge': {'ner_score': 0.9987431, 'swedish_loc_info': {'place_id': 48236024, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4137298009, 'boundingbox': ['59.0821593', '59.1621593', '18.0685969', '18.1485969'], 'lat': '59.1221593', 'lon': '18.1085969', 'display_name': 'Västerhaninge, Haninge kommun, Stockholm County, 137 31, Sweden', 'class': 'place', 'type': 'town', 'importance': 0.4664710235379782, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_town.p.20.png', 'extratags': {'wikidata': 'Q1544751', 'wikipedia': 'sv:Västerhaninge', 'population': '15134', 'ref:se:scb': '0404', 'ref:se:pts:postort': 'VÄSTERHANINGE'}}}, 'station': {'ner_score': 0.9984938, 'swedish_loc_info': {'place_id': 63677193, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5799785542, 'boundingbox': ['65.5836538', '65.5837538', '16.0190947', '16.0191947'], 'lat': '65.5837038', 'lon': '16.0191447', 'display_name': 'Station, Storumans kommun, Västerbotten County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.29999999999999993, 'extratags': {}}}}","{'Gävles': {'ner_score': 0.99942684, 'swedish_loc_info': {}}, 'Västerhaninge': {'ner_score': 0.9987431, 'swedish_loc_info': {'place_id': 48236024, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4137298009, 'boundingbox': ['59.0821593', '59.1621593', '18.0685969', '18.1485969'], 'lat': '59.1221593', 'lon': '18.1085969', 'display_name': 'Västerhaninge, Haninge kommun, Stockholm County, 137 31, Sweden', 'class': 'place', 'type': 'town', 'importance': 0.4664710235379782, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_town.p.20.png', 'extratags': {'wikidata': 'Q1544751', 'wikipedia': 'sv:Västerhaninge', 'population': '15134', 'ref:se:scb': '0404', 'ref:se:pts:postort': 'VÄSTERHANINGE'}}}, 'station': {'ner_score': 0.9984938, 'swedish_loc_info': {'place_id': 63677193, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5799785542, 'boundingbox': ['65.5836538', '65.5837538', '16.0190947', '16.0191947'], 'lat': '65.5837038', 'lon': '16.0191447', 'display_name': 'Station, Storumans kommun, Västerbotten County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.29999999999999993, 'extratags': {}}}}"
1428011133873659904,2021-08-18T19:21:10.000Z,"{'editable_until': '2021-08-18 19:51:10+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428074510041878528'],"{'mentions': [{'end': 11, 'id': '976529440527306753', 'start': 0, 'username': 'TolnaiReka'}]}",1428074510041878528,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 0}",everyone,raining flooding new,"{'created_at': '2021-06-20T11:47:39.000Z', 'description': '', 'id': '1406579465627521025', 'name': 'Katamaran', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1406881828439474177/ZD1otfhq_normal.jpg', 'protected': False, 'username': 'Katamar30715409', 'verified': False}","[{'id': '1428011133873659904', 'type': 'replied_to'}]",9.765294405273068e+17,,,@TolnaiReka Det har regnat och varit översvämningar i alla tider. Inget nytt,@TolnaiReka It has been raining and flooding all along. Nothing new,0.948741,1,"[{'entity': 'TME', 'score': 0.9941309, 'index': 8, 'word': 'i', 'start': 42, 'end': 43}, {'entity': 'TME', 'score': 0.99365705, 'index': 9, 'word': 'alla', 'start': 44, 'end': 48}, {'entity': 'TME', 'score': 0.9808241, 'index': 10, 'word': 'tider', 'start': 49, 'end': 54}]",{},{}
1428011133873659904,2021-08-18T19:23:08.000Z,"{'editable_until': '2021-08-18 19:53:08+00:00', 'edits_remaining': 5, 'is_edit_eligible': True}",['1428075007683571715'],"{'mentions': [{'end': 11, 'id': '976529440527306753', 'start': 0, 'username': 'TolnaiReka'}]}",1428075007683571715,sv,,"{'impression_count': 0, 'like_count': 0, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 0}",everyone,ate piece meat dinner took car store thats probably floods gävle,"{'created_at': '2014-11-20T15:05:47.000Z', 'description': 'Röstar konservativt . Lever efter tesen:sunt förnuft', 'id': '2885704517', 'location': 'Göteborg', 'name': 'steven staflyn', 'profile_image_url': 'https://pbs.twimg.com/profile_images/1490667374630125574/IpUZk22d_normal.jpg', 'protected': False, 'username': 'staflyn65', 'verified': False}","[{'id': '1428011133873659904', 'type': 'replied_to'}]",9.765294405273068e+17,,,"@TolnaiReka jag käkade en köttbit till maten och tog bilen till affären, det är nog därför det blev översvämningar i Gävle","@TolnaiReka I ate a piece of meat for dinner and took the car to the store, that's probably why there were floods in Gävle",0.91904527,1,"[{'entity': 'LOC', 'score': 0.99867046, 'index': 23, 'word': 'Gävle', 'start': 107, 'end': 112}]","{'Gävle': {'ner_score': 0.99867046, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}","{'Gävle': {'ner_score': 0.99867046, 'swedish_loc_info': {'place_id': 299499222, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 10663995, 'boundingbox': ['60.6415881', '60.737118', '17.0535868', '17.2900969'], 'lat': '60.6750132', 'lon': '17.1467019', 'display_name': 'Gävle, Gävle kommun, Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6568844944120588, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'place': 'city', 'capital': '4', 'ref:BEF': '74884', 'ref:KKOD': '4', 'wikidata': 'Q25748', 'ref:TATNR': '7076', 'wikipedia': 'sv:Gävle', 'population': '100000', 'ref:se:scb': '7076', 'linked_place': 'city', 'ref:KATEGORI': 'Tätort', 'ref:se:pts:postort': 'GÄVLE'}}}}"
